run_id,method,backbone,seed,split,metric,value,timestamp,git_sha,git_dirty
iteration2-seed45-20260801-024809,iteration2,,45,test,head.epochs_completed,5.0,2026-08-01T02:48:09+00:00,0e8e107,1
iteration2-seed45-20260801-024809,iteration2,,45,test,head.global_epoch_offset,5.0,2026-08-01T02:48:09+00:00,0e8e107,1
iteration2-seed45-20260801-024809,iteration2,,45,test,test_accuracy,0.8785415699024617,2026-08-01T02:48:09+00:00,0e8e107,1
iteration2-seed45-20260801-024809,iteration2,,45,test,test_f1_macro,0.8201199226134814,2026-08-01T02:48:09+00:00,0e8e107,1
iteration2-seed45-20260801-024809,iteration2,,45,test,test_loss,0.36054924575813524,2026-08-01T02:48:09+00:00,0e8e107,1
iteration2-seed46-20260801-025743,iteration2,,46,test,best_val_loss,0.36636216286720097,2026-08-01T02:57:43+00:00,0e8e107,1
iteration2-seed46-20260801-025743,iteration2,,46,test,finetune.best_val_loss,0.36636216286720097,2026-08-01T02:57:43+00:00,0e8e107,1
iteration2-seed46-20260801-025743,iteration2,,46,test,finetune.epochs_completed,10.0,2026-08-01T02:57:43+00:00,0e8e107,1
iteration2-seed46-20260801-025743,iteration2,,46,test,finetune.global_epoch_offset,15.0,2026-08-01T02:57:43+00:00,0e8e107,1
iteration2-seed46-20260801-025743,iteration2,,46,test,head.best_val_loss,0.5075480502895787,2026-08-01T02:57:43+00:00,0e8e107,1
iteration2-seed46-20260801-025743,iteration2,,46,test,head.epochs_completed,5.0,2026-08-01T02:57:43+00:00,0e8e107,1
iteration2-seed46-20260801-025743,iteration2,,46,test,head.global_epoch_offset,5.0,2026-08-01T02:57:43+00:00,0e8e107,1
iteration2-seed46-20260801-025743,iteration2,,46,test,test_accuracy,0.8850441244774733,2026-08-01T02:57:43+00:00,0e8e107,1
iteration2-seed46-20260801-025743,iteration2,,46,test,test_f1_macro,0.8477462857271634,2026-08-01T02:57:43+00:00,0e8e107,1
iteration2-seed46-20260801-025743,iteration2,,46,test,test_loss,0.33950360984482214,2026-08-01T02:57:43+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,best_val_loss,0.143635493516922,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,epochs_completed,40.0,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,global_epoch_offset,40.0,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_accuracy,0.9594902038574219,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_loss,0.1889021396636963,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.Dice/background,0.9775854349136353,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.Dice/fire,0.9054643511772156,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.Dice/smoke,0.8416701555252075,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.IoU/background,0.9561536908149719,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.IoU/fire,0.8272588849067688,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.IoU/smoke,0.7266238331794739,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.mDice,0.908240020275116,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.mDice_hazard_only,0.8735672235488892,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.mIoU,0.8366788625717163,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.mIoU_hazard_only,0.7769413590431213,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed42-20260801-134707,iteration5,,42,test,test_metrics.pixel_accuracy,0.9594902038574219,2026-08-01T13:47:07+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,best_val_loss,0.15734394490718842,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,epochs_completed,40.0,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,global_epoch_offset,40.0,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_accuracy,0.9641128540039062,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_loss,0.1808727502822876,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.Dice/background,0.9809568524360657,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.Dice/fire,0.9042548537254333,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.Dice/smoke,0.8639548420906067,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.IoU/background,0.9626253843307495,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.IoU/fire,0.8252419829368591,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.IoU/smoke,0.7604933977127075,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.mDice,0.9163888692855835,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.mDice_hazard_only,0.88410484790802,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.mIoU,0.8494536280632019,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.mIoU_hazard_only,0.7928676605224609,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed43-20260801-151118,iteration5,,43,test,test_metrics.pixel_accuracy,0.9641128540039062,2026-08-01T15:11:18+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,best_val_loss,0.15674591660499573,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,epochs_completed,40.0,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,global_epoch_offset,40.0,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_accuracy,0.96802978515625,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_loss,0.17227864265441895,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.Dice/background,0.9828740358352661,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.Dice/fire,0.9052711129188538,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.Dice/smoke,0.8909994959831238,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.IoU/background,0.9663248658180237,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.IoU/fire,0.8269363641738892,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.IoU/smoke,0.803425669670105,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.mDice,0.9263815879821777,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.mDice_hazard_only,0.8981353044509888,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.mIoU,0.8655623197555542,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.mIoU_hazard_only,0.8151810169219971,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed44-20260801-163530,iteration5,,44,test,test_metrics.pixel_accuracy,0.96802978515625,2026-08-01T16:35:30+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,best_val_loss,0.14817230701446532,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,epochs_completed,40.0,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,global_epoch_offset,40.0,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_accuracy,0.9656730651855469,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_loss,0.16423229575157167,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.Dice/background,0.9810245037078857,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.Dice/fire,0.9109213352203369,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.Dice/smoke,0.8730143308639526,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.IoU/background,0.9627557396888733,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.IoU/fire,0.836414635181427,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.IoU/smoke,0.7746454477310181,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.mDice,0.9216534495353699,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.mDice_hazard_only,0.8919678330421448,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.mIoU,0.8579386472702026,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.mIoU_hazard_only,0.8055300712585449,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed45-20260801-175952,iteration5,,45,test,test_metrics.pixel_accuracy,0.9656730651855469,2026-08-01T17:59:52+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,best_val_loss,0.14711394906044006,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,epochs_completed,40.0,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,global_epoch_offset,40.0,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_accuracy,0.9690711975097657,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_loss,0.1779814839363098,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.Dice/background,0.9837966561317444,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.Dice/fire,0.9006893038749695,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.Dice/smoke,0.8918030858039856,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.IoU/background,0.9681099653244019,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.IoU/fire,0.819321870803833,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.IoU/smoke,0.8047334551811218,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.mDice,0.9254297018051147,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.mDice_hazard_only,0.8962461948394775,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.mIoU,0.8640550971031189,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.mIoU_hazard_only,0.8120276927947998,2026-08-01T19:23:59+00:00,0e8e107,1
iteration5-seed46-20260801-192359,iteration5,,46,test,test_metrics.pixel_accuracy,0.9690711975097657,2026-08-01T19:23:59+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/f1/fire,0.6588485297027679,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/f1/smoke,0.780022718146474,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/fitness,0.4308948703522817,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/mAP50,0.7477968457984916,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/mAP50-95,0.4308948703522817,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/mAP50-95/fire,0.3563539513415897,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/mAP50-95/smoke,0.5054357893629734,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/mAP50/fire,0.6822648719282123,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/mAP50/smoke,0.813328819668771,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/metrics/mAP50(B),0.7477968457984916,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/metrics/mAP50-95(B),0.4308948703522817,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/metrics/precision(B),0.7514469879457422,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/metrics/recall(B),0.6904867928678418,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/precision/fire,0.7025519944944624,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/precision/smoke,0.800341981397022,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/recall/fire,0.6202639362333037,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed43-20260801-192519,iteration4,,43,test,test/recall/smoke,0.76070964950238,2026-08-01T19:25:19+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/f1/fire,0.6465018131126754,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/f1/smoke,0.7826499002079079,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/fitness,0.4287893736367394,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/mAP50,0.7471426618172192,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/mAP50-95,0.4287893736367394,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/mAP50-95/fire,0.3540381294924141,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/mAP50-95/smoke,0.5035406177810647,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/mAP50/fire,0.6795297815293805,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/mAP50/smoke,0.8147555421050579,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/metrics/mAP50(B),0.7471426618172192,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/metrics/mAP50-95(B),0.4287893736367394,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/metrics/precision(B),0.7446221870422824,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/metrics/recall(B),0.6877889067558779,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/precision/fire,0.6942277835166148,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/precision/smoke,0.79501659056795,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/recall/fire,0.6049157624516087,2026-08-01T19:25:58+00:00,0e8e107,1
iteration4-seed44-20260801-192558,iteration4,,44,test,test/recall/smoke,0.7706620510601471,2026-08-01T19:25:58+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,best_val_loss,0.3617979550638596,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.edge/accuracy_delta_int8_vs_fp32,0.00023223409196471145,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.edge/latency_speedup_ratio,1.0514095101517673,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.edge/size_compression_ratio,2.7108506385158018,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.fp32/inference_ms,5.677644999959739,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.fp32/model_size_mb,10.328267097473145,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.fp32/test_accuracy,0.894565722248026,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.fp32/test_f1_macro,0.8575250410813078,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.fp32/test_loss,0.3001975627556353,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.int8/inference_ms,5.400032000034116,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.int8/model_size_mb,3.8099727630615234,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.int8/test_accuracy,0.8947979563399907,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.int8/test_f1_macro,0.8576376135267294,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,edge_simulation.int8/test_loss,0.30042099459914345,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,finetune.best_val_loss,0.3617979550638596,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,finetune.epochs_completed,10.0,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,finetune.global_epoch_offset,15.0,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,head.best_val_loss,0.579703417640611,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,head.epochs_completed,5.0,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,head.global_epoch_offset,5.0,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,test_accuracy,0.894565722248026,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,test_f1_macro,0.8575250410813078,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed42-20260801-195533,iteration3,,42,test,test_loss,0.3300454645234654,2026-08-01T19:55:33+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,best_val_loss,0.35322766827744567,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.edge/accuracy_delta_int8_vs_fp32,0.0009289363678587348,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.edge/latency_speedup_ratio,1.0995356933800486,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.edge/size_compression_ratio,2.7108506385158018,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.fp32/inference_ms,5.828664000000572,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.fp32/model_size_mb,10.328267097473145,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.fp32/test_accuracy,0.9001393404551788,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.fp32/test_f1_macro,0.8596691431733355,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.fp32/test_loss,0.294440618897427,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.int8/inference_ms,5.30102300006547,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.int8/model_size_mb,3.8099727630615234,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.int8/test_accuracy,0.9010682768230376,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.int8/test_f1_macro,0.8604730463290275,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,edge_simulation.int8/test_loss,0.29404910943910817,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,finetune.best_val_loss,0.35322766827744567,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,finetune.epochs_completed,10.0,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,finetune.global_epoch_offset,15.0,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,head.best_val_loss,0.5739337149340324,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,head.epochs_completed,5.0,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,head.global_epoch_offset,5.0,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,test_accuracy,0.9001393404551788,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,test_f1_macro,0.8596691431733355,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed43-20260801-202436,iteration3,,43,test,test_loss,0.32368664771640265,2026-08-01T20:24:36+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,best_val_loss,0.34909819011228166,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.edge/accuracy_delta_int8_vs_fp32,-0.0004644681839293119,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.edge/latency_speedup_ratio,1.0757689541358146,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.edge/size_compression_ratio,2.7108506385158018,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.fp32/inference_ms,5.7027900000684895,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.fp32/model_size_mb,10.328267097473145,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.fp32/test_accuracy,0.8987459359033906,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.fp32/test_f1_macro,0.8598310378770762,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.fp32/test_loss,0.2930052563015162,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.int8/inference_ms,5.3011289999994915,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.int8/model_size_mb,3.8099727630615234,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.int8/test_accuracy,0.8982814677194613,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.int8/test_f1_macro,0.8594048306458804,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,edge_simulation.int8/test_loss,0.29333026107630783,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,finetune.best_val_loss,0.34909819011228166,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,finetune.epochs_completed,10.0,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,finetune.global_epoch_offset,15.0,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,head.best_val_loss,0.5717956326822574,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,head.epochs_completed,5.0,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,head.global_epoch_offset,5.0,2026-08-01T20:53:51+00:00,0e8e107,1
iteration3-seed44-20260801-205351,iteration3,,44,test,test_accuracy,0.8987459359033906,2026-08-01T20:53:51+00:00,0e8e107,1
